photo_id,longitude,latitude,X,Y,adm1_code,name,region
4753727,-0.069222,51.669834,533616.690100,198549.009400,GBR-2067,Enfield,Greater London
4753761,-0.069780,51.669548,533578.946500,198516.184600,GBR-2067,Enfield,Greater London
4753788,-0.068085,51.669907,533695.096000,198559.206800,GBR-2067,Enfield,Greater London
4754765,-1.530586,52.287670,432116.353700,265607.325100,GBR-2750,Warwickshire,West Midlands
4754792,-1.530586,52.287670,432116.353700,265607.325100,GBR-2750,Warwickshire,West Midlands
4754834,-1.529932,52.280870,432165.869900,264851.246300,GBR-2750,Warwickshire,West Midlands
4754867,-1.531209,52.287403,432074.050400,265577.351400,GBR-2750,Warwickshire,West Midlands
4754895,-1.531209,52.287403,432074.050400,265577.351400,GBR-2750,Warwickshire,West Midlands
4754913,-1.531209,52.287403,432074.050400,265577.351400,GBR-2750,Warwickshire,West Midlands
4754934,-3.180971,51.488907,318101.183500,177323.633500,GBR-2116,Cardiff,West Wales and the Valleys
4754946,-1.531209,52.287403,432074.050400,265577.351400,GBR-2750,Warwickshire,West Midlands
4755002,-1.531209,52.287403,432074.050400,265577.351400,GBR-2750,Warwickshire,West Midlands
4755015,-1.531209,52.287403,432074.050400,265577.351400,GBR-2750,Warwickshire,West Midlands
4755038,-1.530586,52.287670,432116.353700,265607.325100,GBR-2750,Warwickshire,West Midlands
4755511,-1.534835,52.288120,431826.203600,265655.509900,GBR-2750,Warwickshire,West Midlands
4755523,-1.526563,52.281483,432395.262800,264920.926800,GBR-2750,Warwickshire,West Midlands
4755563,-1.526295,52.281693,432413.393200,264944.404600,GBR-2750,Warwickshire,West Midlands
4755580,-1.526295,52.281693,432413.393200,264944.404600,GBR-2750,Warwickshire,West Midlands
4755596,-1.526542,52.281800,432396.465000,264956.196100,GBR-2750,Warwickshire,West Midlands
4755617,-1.526542,52.281800,432396.465000,264956.196100,GBR-2750,Warwickshire,West Midlands
4755652,-1.526542,52.281800,432396.465000,264956.196100,GBR-2750,Warwickshire,West Midlands
4755758,-1.526831,52.278450,432379.182200,264583.445200,GBR-2750,Warwickshire,West Midlands
4755778,-1.526498,52.278957,432401.532800,264639.987500,GBR-2750,Warwickshire,West Midlands
4755893,-1.521199,52.317150,432734.980500,268890.600900,GBR-2750,Warwickshire,West Midlands
4755925,-1.521199,52.317150,432734.980500,268890.600900,GBR-2750,Warwickshire,West Midlands
4755951,-1.521199,52.317150,432734.980500,268890.600900,GBR-2750,Warwickshire,West Midlands
4755970,-1.521199,52.317150,432734.980500,268890.600900,GBR-2750,Warwickshire,West Midlands
4755988,-1.521199,52.317150,432734.980500,268890.600900,GBR-2750,Warwickshire,West Midlands
4756009,-1.521199,52.317150,432734.980500,268890.600900,GBR-2750,Warwickshire,West Midlands
4756088,-1.526831,52.278450,432379.182200,264583.445200,GBR-2750,Warwickshire,West Midlands
4756101,-1.526831,52.278450,432379.182200,264583.445200,GBR-2750,Warwickshire,West Midlands
4756131,-1.526831,52.278450,432379.182200,264583.445200,GBR-2750,Warwickshire,West Midlands
4756166,-1.526831,52.278450,432379.182200,264583.445200,GBR-2750,Warwickshire,West Midlands
4756198,-1.526831,52.278450,432379.182200,264583.445200,GBR-2750,Warwickshire,West Midlands
4756236,-1.526831,52.278450,432379.182200,264583.445200,GBR-2750,Warwickshire,West Midlands
4756267,-1.526831,52.278450,432379.182200,264583.445200,GBR-2750,Warwickshire,West Midlands
4756290,-1.526831,52.278450,432379.182200,264583.445200,GBR-2750,Warwickshire,West Midlands
4756601,-1.526831,52.278450,432379.182200,264583.445200,GBR-2750,Warwickshire,West Midlands
4756644,-1.526777,52.278988,432382.475700,264643.311300,GBR-2750,Warwickshire,West Midlands
4756664,-1.526702,52.278442,432387.989100,264582.612900,GBR-2750,Warwickshire,West Midlands
4756692,-1.526702,52.278442,432387.989100,264582.612900,GBR-2750,Warwickshire,West Midlands
4759807,-1.591365,52.348057,427932.660300,272299.142600,GBR-2750,Warwickshire,West Midlands
4759848,-1.591365,52.348057,427932.660300,272299.142600,GBR-2750,Warwickshire,West Midlands
4759877,-1.591365,52.348057,427932.660300,272299.142600,GBR-2750,Warwickshire,West Midlands
4759916,-1.591365,52.348057,427932.660300,272299.142600,GBR-2750,Warwickshire,West Midlands
4759979,-1.591365,52.348057,427932.660300,272299.142600,GBR-2750,Warwickshire,West Midlands
4760003,-1.591365,52.348057,427932.660300,272299.142600,GBR-2750,Warwickshire,West Midlands
4760277,-0.126986,51.519478,530050.859200,181724.655600,GBR-2064,Camden,Greater London
4760300,-0.126986,51.519478,530050.859200,181724.655600,GBR-2064,Camden,Greater London
4760340,-0.126986,51.519478,530050.859200,181724.655600,GBR-2064,Camden,Greater London
4760358,-0.126986,51.519478,530050.859200,181724.655600,GBR-2064,Camden,Greater London
4760388,-0.126986,51.519478,530050.859200,181724.655600,GBR-2064,Camden,Greater London
4760424,-0.126986,51.519478,530050.859200,181724.655600,GBR-2064,Camden,Greater London
4760458,-0.126986,51.519478,530050.859200,181724.655600,GBR-2064,Camden,Greater London
4760500,-0.126986,51.519478,530050.859200,181724.655600,GBR-2064,Camden,Greater London
4760554,-0.126986,51.519478,530050.859200,181724.655600,GBR-2064,Camden,Greater London
4760609,-0.126214,51.519024,530105.711000,181675.540300,GBR-2064,Camden,Greater London
4760652,-0.126214,51.519024,530105.711000,181675.540300,GBR-2064,Camden,Greater London
4760709,-0.126214,51.519024,530105.711000,181675.540300,GBR-2064,Camden,Greater London
4761484,-2.280790,52.637190,381095.045900,304419.575500,GBR-2779,Shropshire,West Midlands
4761526,-2.280790,52.637190,381095.045900,304419.575500,GBR-2779,Shropshire,West Midlands
4761549,-2.280790,52.637190,381095.045900,304419.575500,GBR-2779,Shropshire,West Midlands
4761562,-6.271423,53.372390,115980.549000,394676.902200,IRL-5575,Dublin,Dublin
4761569,-2.280790,52.637190,381095.045900,304419.575500,GBR-2779,Shropshire,West Midlands
4761588,-2.280790,52.637190,381095.045900,304419.575500,GBR-2779,Shropshire,West Midlands
4761616,-2.280790,52.637190,381095.045900,304419.575500,GBR-2779,Shropshire,West Midlands
4762403,-1.526777,52.278988,432382.475700,264643.311300,GBR-2750,Warwickshire,West Midlands
4762409,-1.526777,52.278988,432382.475700,264643.311300,GBR-2750,Warwickshire,West Midlands
4762430,-1.526777,52.278988,432382.475700,264643.311300,GBR-2750,Warwickshire,West Midlands
4762458,-1.526777,52.278988,432382.475700,264643.311300,GBR-2750,Warwickshire,West Midlands
4762476,-1.526777,52.278988,432382.475700,264643.311300,GBR-2750,Warwickshire,West Midlands
4762501,-1.526777,52.278988,432382.475700,264643.311300,GBR-2750,Warwickshire,West Midlands
4762538,-1.526777,52.278988,432382.475700,264643.311300,GBR-2750,Warwickshire,West Midlands
4762555,-1.526777,52.278988,432382.475700,264643.311300,GBR-2750,Warwickshire,West Midlands
4762572,-1.526777,52.278988,432382.475700,264643.311300,GBR-2750,Warwickshire,West Midlands
4762628,-1.893865,52.476900,407305.779500,286557.639100,GBR-5690,Birmingham,West Midlands
4762659,-1.893865,52.476900,407305.779500,286557.639100,GBR-5690,Birmingham,West Midlands
4762673,-1.893865,52.476900,407305.779500,286557.639100,GBR-5690,Birmingham,West Midlands
4762689,-1.893865,52.476900,407305.779500,286557.639100,GBR-5690,Birmingham,West Midlands
4762694,-1.893865,52.476900,407305.779500,286557.639100,GBR-5690,Birmingham,West Midlands
4762746,-1.893865,52.476900,407305.779500,286557.639100,GBR-5690,Birmingham,West Midlands
4762763,-1.893865,52.476900,407305.779500,286557.639100,GBR-5690,Birmingham,West Midlands
4762801,-0.033473,51.690170,536027.724300,200876.439500,GBR-2042,Hertfordshire,East
4762860,-0.033473,51.690170,536027.724300,200876.439500,GBR-2042,Hertfordshire,East
4762890,-1.526777,52.278988,432382.475700,264643.311300,GBR-2750,Warwickshire,West Midlands
4762895,-1.526777,52.278988,432382.475700,264643.311300,GBR-2750,Warwickshire,West Midlands
4764591,-5.478058,50.116837,151458.247400,29878.431500, , , 
4778786,-1.527121,52.278550,432359.324300,264594.439200,GBR-2750,Warwickshire,West Midlands
4783433,-1.163091,52.602577,456777.858600,300860.892300,GBR-2761,Leicester,East Midlands
4783435,-0.166854,51.692955,526801.087600,200946.238200,GBR-2042,Hertfordshire,East
4783838,-0.112996,51.507900,531054.639300,180462.079400,GBR-2064,Camden,Greater London
4783839,-0.115013,51.507286,530916.429400,180390.193700,GBR-2064,Camden,Greater London
4783840,-0.114111,51.507713,530977.800400,180439.290000,GBR-2064,Camden,Greater London
4784239,-1.730861,54.404670,417568.705400,501056.443100,GBR-2140,North Yorkshire,Yorkshire and the Humber
4784948,-1.574199,53.777493,428157.999200,431324.006500,GBR-5674,Leeds,Yorkshire and the Humber
4784950,-1.574199,53.777493,428157.999200,431324.006500,GBR-5674,Leeds,Yorkshire and the Humber
4784953,-1.574199,53.777493,428157.999200,431324.006500,GBR-5674,Leeds,Yorkshire and the Humber
4784955,-1.574199,53.777493,428157.999200,431324.006500,GBR-5674,Leeds,Yorkshire and the Humber
4784958,-1.574199,53.777493,428157.999200,431324.006500,GBR-5674,Leeds,Yorkshire and the Humber
4784961,-1.574199,53.777493,428157.999200,431324.006500,GBR-5674,Leeds,Yorkshire and the Humber
4784963,-1.574199,53.777493,428157.999200,431324.006500,GBR-5674,Leeds,Yorkshire and the Humber
4784967,-1.574199,53.777493,428157.999200,431324.006500,GBR-5674,Leeds,Yorkshire and the Humber
4784969,-1.574199,53.777493,428157.999200,431324.006500,GBR-5674,Leeds,Yorkshire and the Humber
4785002,-1.516488,53.773770,431963.968500,430934.123900,GBR-5674,Leeds,Yorkshire and the Humber
4785028,-0.114347,51.506150,530965.901400,180265.057400,GBR-2064,Camden,Greater London
4785059,-1.516488,53.773770,431963.968500,430934.123900,GBR-5674,Leeds,Yorkshire and the Humber
4785063,-2.424030,53.768090,372147.570000,430277.350400,GBR-2123,Lancashire,North West
4785068,-2.424030,53.768090,372147.570000,430277.350400,GBR-2123,Lancashire,North West
4785092,-2.485914,53.751125,368055.589400,428415.999900,GBR-2122,Blackburn with Darwen,North West
4785105,-1.545220,53.800790,430051.123900,433927.834600,GBR-5674,Leeds,Yorkshire and the Humber
4785123,-1.548782,53.801403,429816.085200,433994.540500,GBR-5674,Leeds,Yorkshire and the Humber
4785128,-1.537474,53.794563,430565.812500,433238.319100,GBR-5674,Leeds,Yorkshire and the Humber
4787485,-0.722630,52.056280,487679.803500,240535.968000,GBR-2038,Milton Keynes,South East
4787486,-0.722630,52.056280,487679.803500,240535.968000,GBR-2038,Milton Keynes,South East
4790982,-0.341584,51.455980,515322.475900,174304.068000,GBR-2070,Hounslow,Greater London
4800216,-4.266050,55.840080,258196.227600,663085.101800,GBR-2004,Glasgow,South Western
4800238,-4.266050,55.840080,258196.227600,663085.101800,GBR-2004,Glasgow,South Western
4800258,-4.266050,55.840080,258196.227600,663085.101800,GBR-2004,Glasgow,South Western
4800290,-4.266050,55.840080,258196.227600,663085.101800,GBR-2004,Glasgow,South Western
4800321,-4.266050,55.840080,258196.227600,663085.101800,GBR-2004,Glasgow,South Western
4800346,-4.266050,55.840080,258196.227600,663085.101800,GBR-2004,Glasgow,South Western
4800377,-4.266050,55.840080,258196.227600,663085.101800,GBR-2004,Glasgow,South Western
4800563,-4.266050,55.840080,258196.227600,663085.101800,GBR-2004,Glasgow,South Western
4802462,-2.059089,57.141605,396522.966200,805635.709200, , , 
4802667,-2.059089,57.141594,396522.965100,805634.484700, , , 
4802959,-4.696655,50.416393,208516.795700,60868.365300,GBR-2110,Cornwall,South West
4803323,-6.283606,53.334106,114914.852300,390469.790900,IRL-5575,Dublin,Dublin
4803745,-2.059132,57.141570,396520.360500,805631.815200, , , 
4806382,-1.564071,53.986275,428682.749400,454557.264000,GBR-2140,North Yorkshire,Yorkshire and the Humber
4806636,-6.247068,53.292946,117073.600900,385748.851900,IRL-5576,D??n LaoghaireRathdown,Dublin
4806671,-6.247068,53.292946,117073.600900,385748.851900,IRL-5576,D??n LaoghaireRathdown,Dublin
4806751,-1.564071,53.986275,428682.749400,454557.264000,GBR-2140,North Yorkshire,Yorkshire and the Humber
4808653,-6.247068,53.292946,117073.600900,385748.851900,IRL-5576,D??n LaoghaireRathdown,Dublin
4808687,-6.247068,53.292946,117073.600900,385748.851900,IRL-5576,D??n LaoghaireRathdown,Dublin
4808708,-6.247068,53.292946,117073.600900,385748.851900,IRL-5576,D??n LaoghaireRathdown,Dublin
4808943,-3.075009,53.434250,328678.191400,393590.421000,GBR-2108,Halton,North West
4809744,-3.075485,53.400833,328590.514600,389873.349200,GBR-2108,Halton,North West
4810214,-1.564071,53.986275,428682.749400,454557.264000,GBR-2140,North Yorkshire,Yorkshire and the Humber
4814309,-2.781418,57.441177,353191.958600,839253.436500,GBR-2013,Aberdeenshire,North Eastern
4828898,-6.271530,53.372840,115976.434200,394727.351900,IRL-5575,Dublin,Dublin
4836455,-1.535371,53.795452,430703.696800,433338.132200,GBR-5674,Leeds,Yorkshire and the Humber
4836473,-1.535371,53.795452,430703.696800,433338.132200,GBR-5674,Leeds,Yorkshire and the Humber
4836474,-1.548020,53.791004,429873.632900,432837.877800,GBR-5674,Leeds,Yorkshire and the Humber
4836476,-1.534717,53.795210,430746.953300,433311.489500,GBR-5674,Leeds,Yorkshire and the Humber
4843950,-0.101977,51.516247,531795.221400,181410.064700,GBR-2064,Camden,Greater London
4845922,-4.265313,55.855576,258298.819500,664807.764100,GBR-2004,Glasgow,South Western
4845946,-3.414773,56.053516,311984.914400,685420.293900,GBR-2021,Fife,Eastern
4850612,-3.188197,55.945522,325888.770800,673135.471500,GBR-2023,Edinburgh,Eastern
4850613,-3.188197,55.945522,325888.770800,673135.471500,GBR-2023,Edinburgh,Eastern
4850627,-3.187387,55.943546,325935.580000,672914.691900,GBR-2023,Edinburgh,Eastern
4851053,-0.126267,51.522343,530092.583100,182044.531000,GBR-2064,Camden,Greater London
4851057,-0.126267,51.522343,530092.583100,182044.531000,GBR-2064,Camden,Greater London
4851291,-6.278311,53.343693,115331.138500,391514.346600,IRL-5575,Dublin,Dublin
4851307,-6.278010,53.343742,115351.489300,391518.591700,IRL-5575,Dublin,Dublin
4851322,-6.278010,53.343742,115351.489300,391518.591700,IRL-5575,Dublin,Dublin
4851772,-0.208053,51.495907,524490.832400,178962.614600,GBR-2069,Hammersmith and Fulham,Greater London
4852375,-3.192022,55.947310,325653.321700,673338.571600,GBR-2023,Edinburgh,Eastern
4852395,-5.520319,50.200680,148878.021100,39339.595900,GBR-2110,Cornwall,South West
4852409,-3.413228,56.051920,312077.495700,685240.706400,GBR-2021,Fife,Eastern
4854669,-5.086169,50.139694,179573.459600,31186.573800,GBR-2110,Cornwall,South West
4854683,-5.086169,50.139694,179573.459600,31186.573800,GBR-2110,Cornwall,South West
4854691,-5.086169,50.139694,179573.459600,31186.573800,GBR-2110,Cornwall,South West
4854701,-5.086169,50.139694,179573.459600,31186.573800,GBR-2110,Cornwall,South West
4854710,-5.086169,50.139694,179573.459600,31186.573800,GBR-2110,Cornwall,South West
4857729,-1.764163,53.791500,415634.161100,432824.152400,GBR-5673,Bradford,Yorkshire and the Humber
4860033,-2.703666,57.353153,357757.744200,829403.409300,GBR-2013,Aberdeenshire,North Eastern
4860299,-2.703666,57.353153,357757.744200,829403.409300,GBR-2013,Aberdeenshire,North Eastern
4860739,-2.703666,57.353153,357757.744200,829403.409300,GBR-2013,Aberdeenshire,North Eastern
4861037,-2.703666,57.353153,357757.744200,829403.409300,GBR-2013,Aberdeenshire,North Eastern
4862677,-2.351500,53.429665,376742.314900,392599.532900,GBR-5685,Trafford,North West
4862689,-2.351500,53.429665,376742.314900,392599.532900,GBR-5685,Trafford,North West
4862693,-2.351500,53.429665,376742.314900,392599.532900,GBR-5685,Trafford,North West
4862695,-2.351500,53.429665,376742.314900,392599.532900,GBR-5685,Trafford,North West
4862698,-2.351500,53.429665,376742.314900,392599.532900,GBR-5685,Trafford,North West
4862699,-2.351500,53.429665,376742.314900,392599.532900,GBR-5685,Trafford,North West
4864171,-4.293318,55.858788,256558.008500,665222.889400,GBR-2004,Glasgow,South Western
4864172,-4.293316,55.858788,256558.133700,665222.885300,GBR-2004,Glasgow,South Western
4873838,-1.542313,53.793705,430247.667100,433140.794700,GBR-5674,Leeds,Yorkshire and the Humber
4874231,-0.178205,51.624718,526205.865400,193338.186400,GBR-5705,Barnet,Greater London
4883517,-0.100250,51.493526,531980.625700,178886.530900,GBR-2768,Lambeth,Greater London
4886639,-6.260061,53.343735,116545.499200,391446.304200,IRL-5575,Dublin,Dublin
4892371,-1.575593,50.871506,429959.841800,108086.296500,GBR-2035,Hampshire,South East
4892388,-1.575593,50.871506,429959.841800,108086.296500,GBR-2035,Hampshire,South East
4892412,-1.576280,50.872574,429910.820200,108204.785000,GBR-2035,Hampshire,South East
4892416,-1.575593,50.871506,429959.841800,108086.296500,GBR-2035,Hampshire,South East
4895075,-0.077805,51.446510,533675.912300,173698.928500,GBR-2771,Southwark,Greater London
4895101,-0.077805,51.446510,533675.912300,173698.928500,GBR-2771,Southwark,Greater London
4895149,-0.077805,51.446510,533675.912300,173698.928500,GBR-2771,Southwark,Greater London
4895391,-0.077805,51.446510,533675.912300,173698.928500,GBR-2771,Southwark,Greater London
4898029,-0.125849,51.558067,530019.806200,186017.923600,GBR-2071,Islington,Greater London
4898036,-0.125849,51.558067,530019.806200,186017.923600,GBR-2071,Islington,Greater London
4898041,-0.125849,51.558067,530019.806200,186017.923600,GBR-2071,Islington,Greater London
4898049,-0.125849,51.558067,530019.806200,186017.923600,GBR-2071,Islington,Greater London
4898059,-0.125849,51.558067,530019.806200,186017.923600,GBR-2071,Islington,Greater London
4898188,-0.174279,51.629578,526464.107800,193885.430600,GBR-5705,Barnet,Greater London
4898513,-0.125849,51.558067,530019.806200,186017.923600,GBR-2071,Islington,Greater London
4898531,-0.125849,51.558067,530019.806200,186017.923600,GBR-2071,Islington,Greater London
4898542,-0.125849,51.558067,530019.806200,186017.923600,GBR-2071,Islington,Greater London
4898755,-0.116912,51.583637,530566.076400,188877.331300,GBR-2766,Haringey,Greater London
4898757,-0.116912,51.583637,530566.076400,188877.331300,GBR-2766,Haringey,Greater London
4899460,-0.068198,51.546920,534048.791700,184882.321000,GBR-2765,Hackney,Greater London
4902555,-3.180799,51.471440,318081.792300,175380.919400,GBR-2116,Cardiff,West Wales and the Valleys
4904003,-2.043604,53.643890,397214.854000,416376.434700,GBR-5680,Rochdale,North West
4909191,-1.215912,52.849487,452901.536400,328286.257000,GBR-2764,Nottinghamshire,East Midlands
4923139,-0.079350,51.506780,533392.744400,180398.268900,GBR-2771,Southwark,Greater London
4923560,-3.413228,56.051920,312077.495700,685240.706400,GBR-2021,Fife,Eastern
4924026,-3.188931,55.950130,325851.750700,673649.087300,GBR-2023,Edinburgh,Eastern
4924111,-2.703666,57.353153,357757.744200,829403.409300,GBR-2013,Aberdeenshire,North Eastern
4942322,-0.104831,51.513370,531605.491800,181085.001100,GBR-2064,Camden,Greater London
4945785,-0.126643,51.519173,530075.523800,181691.347600,GBR-2064,Camden,Greater London
4948007,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948048,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948069,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948098,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948140,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948171,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948195,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948212,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948234,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948261,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948275,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948310,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948336,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948355,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948357,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948386,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948400,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948441,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948473,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948487,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948523,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948530,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948538,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948562,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948578,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948625,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948658,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948680,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948684,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948697,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4948742,-2.226807,53.483944,385046.638900,398604.643700,GBR-5684,Manchester,North West
4953062,-2.244429,53.484566,383877.491600,398677.712700,GBR-5684,Manchester,North West
4953408,-0.144233,51.518883,528855.993300,181628.003800,GBR-2080,Westminster,Greater London
4953650,-0.144233,51.518883,528855.993300,181628.003800,GBR-2080,Westminster,Greater London
4954440,-0.144233,51.518883,528855.993300,181628.003800,GBR-2080,Westminster,Greater London
4954679,-0.144233,51.518883,528855.993300,181628.003800,GBR-2080,Westminster,Greater London
4954860,-0.144233,51.518883,528855.993300,181628.003800,GBR-2080,Westminster,Greater London
4961164,-0.081367,51.528670,533188.949500,182828.829500,GBR-2765,Hackney,Greater London
4967420,-0.071115,51.549736,533838.284800,185190.132100,GBR-2765,Hackney,Greater London
4969192,-1.775569,53.059303,415138.696700,351362.760500,GBR-2777,Staffordshire,West Midlands
4969193,-1.780601,53.057053,414802.216100,351111.414400,GBR-2777,Staffordshire,West Midlands
4969196,-1.780086,53.057518,414836.574800,351163.249400,GBR-2777,Staffordshire,West Midlands
4969477,-0.112524,51.503975,531098.649600,180026.451600,GBR-2064,Camden,Greater London
4971237,-4.298856,55.877390,256280.234000,667304.144000,GBR-2004,Glasgow,South Western
4978129,-1.775633,53.059612,415134.299900,351397.122100,GBR-2777,Staffordshire,West Midlands
4978615,0.235103,52.609425,551440.178100,303639.287800,GBR-2319,Norfolk,East
4978617,0.235103,52.609425,551440.178100,303639.287800,GBR-2319,Norfolk,East
4982636,-2.938483,50.720660,333847.360900,91646.293400, , , 
4982647,-2.938483,50.720660,333847.360900,91646.293400, , , 
4982655,-2.938483,50.720660,333847.360900,91646.293400, , , 
4982661,-2.653219,50.955357,354215.184300,117528.582200,GBR-2047,Somerset,South West
4991606,-6.258366,53.346886,116679.184400,391789.841700,IRL-5575,Dublin,Dublin
4996280,-0.133634,51.512320,529609.942600,180916.875600,GBR-2080,Westminster,Greater London
4996953,-1.465687,53.377640,435642.581600,386886.882200,GBR-5687,Sheffield,Yorkshire and the Humber
5002070,-2.983002,53.407997,334750.327400,390581.620600,GBR-5668,Liverpool,North West
5002074,-2.983002,53.407997,334750.327400,390581.620600,GBR-5668,Liverpool,North West
5002097,-2.983002,53.407997,334750.327400,390581.620600,GBR-5668,Liverpool,North West
5002098,-2.983002,53.407997,334750.327400,390581.620600,GBR-5668,Liverpool,North West
5002100,-2.983002,53.407997,334750.327400,390581.620600,GBR-5668,Liverpool,North West
5002101,-2.983002,53.407997,334750.327400,390581.620600,GBR-5668,Liverpool,North West
5002103,-2.983002,53.407997,334750.327400,390581.620600,GBR-5668,Liverpool,North West
5006551,-6.245212,53.339330,117504.173900,390897.697200,IRL-5575,Dublin,Dublin
5006594,-6.245212,53.339330,117504.173900,390897.697200,IRL-5575,Dublin,Dublin
5006595,-6.276133,53.345913,115490.833500,391752.433100,IRL-5575,Dublin,Dublin
5006605,-6.276133,53.345913,115490.833500,391752.433100,IRL-5575,Dublin,Dublin
5006616,-6.276133,53.345913,115490.833500,391752.433100,IRL-5575,Dublin,Dublin
5006624,-6.278257,53.347620,115360.931200,391950.665200,IRL-5575,Dublin,Dublin
5006631,-6.245212,53.339330,117504.173900,390897.697200,IRL-5575,Dublin,Dublin
5006635,-6.278257,53.347620,115360.931200,391950.665200,IRL-5575,Dublin,Dublin
5006902,-6.278257,53.347620,115360.931200,391950.665200,IRL-5575,Dublin,Dublin
5006961,-6.278257,53.347620,115360.931200,391950.665200,IRL-5575,Dublin,Dublin
5007008,-6.278257,53.347620,115360.931200,391950.665200,IRL-5575,Dublin,Dublin
5007044,1.018445,52.958190,602842.143600,344354.629300,GBR-2319,Norfolk,East
5007052,-6.276133,53.345913,115490.833500,391752.433100,IRL-5575,Dublin,Dublin
5007136,-6.276133,53.345913,115490.833500,391752.433100,IRL-5575,Dublin,Dublin
5007177,-6.276133,53.345913,115490.833500,391752.433100,IRL-5575,Dublin,Dublin
5007365,-6.261842,53.352740,116486.869100,392454.409000,IRL-5575,Dublin,Dublin
5007491,-6.261842,53.352740,116486.869100,392454.409000,IRL-5575,Dublin,Dublin
5008242,0.117555,52.204483,544801.016800,258363.614000,GBR-2053,Cambridgeshire,East
5008256,-6.250748,53.341084,117147.476900,391114.625400,IRL-5575,Dublin,Dublin
5008280,-6.250748,53.341084,117147.476900,391114.625400,IRL-5575,Dublin,Dublin
5008296,-6.250748,53.341084,117147.476900,391114.625400,IRL-5575,Dublin,Dublin
5008315,-6.250748,53.341084,117147.476900,391114.625400,IRL-5575,Dublin,Dublin
5008333,-6.250748,53.341084,117147.476900,391114.625400,IRL-5575,Dublin,Dublin
5008367,-6.250748,53.341084,117147.476900,391114.625400,IRL-5575,Dublin,Dublin
5008370,-6.250748,53.341084,117147.476900,391114.625400,IRL-5575,Dublin,Dublin
5008371,-6.250748,53.341084,117147.476900,391114.625400,IRL-5575,Dublin,Dublin
5008377,-6.250748,53.341084,117147.476900,391114.625400,IRL-5575,Dublin,Dublin
5008383,-6.250748,53.341084,117147.476900,391114.625400,IRL-5575,Dublin,Dublin
5008389,-6.250748,53.341084,117147.476900,391114.625400,IRL-5575,Dublin,Dublin
5008984,-0.127866,51.508076,530022.244000,180455.150600,GBR-2080,Westminster,Greater London
5009179,-0.127866,51.508076,530022.244000,180455.150600,GBR-2080,Westminster,Greater London
5009248,-0.127866,51.508076,530022.244000,180455.150600,GBR-2080,Westminster,Greater London
5009308,-0.127866,51.508076,530022.244000,180455.150600,GBR-2080,Westminster,Greater London
5009949,-0.132244,51.511307,529709.266600,180806.687000,GBR-2080,Westminster,Greater London
5009994,-0.132013,51.511436,529724.929300,180821.441300,GBR-2080,Westminster,Greater London
5010001,-0.127716,51.508510,530031.418400,180503.679200,GBR-2080,Westminster,Greater London
5010725,-0.144184,51.518930,528859.260300,181633.316600,GBR-2080,Westminster,Greater London
5014987,-0.144184,51.518930,528859.260300,181633.316600,GBR-2080,Westminster,Greater London
5015192,-3.205154,55.949966,324838.389200,673648.378200,GBR-2023,Edinburgh,Eastern
